Sample_ID	Replicate	Injection	Colonization	HH	Propylene glycol	"2,3-Butanediol"	Lactic Acid	"2-Pyrrolidinone, 1-methy"	Alanine	Methylsuccinimide	Sarcosine	3-Pyridinol	Valine	Unknown 4.5703	Urea	Glycerol	Phosphate	Leucine	Isoleucine	Proline	Glycine	Succinic Acid	"Diethylene glycol, n-butyl ether"	Fumaric Acid	Serine	Unknown 6.94	Pipecolic Acid	para-Isopropylbenzoic Acid	Threonine	B-Alanine	3-Aminoisobutyric Acid	Timonacic Acid	Malic Acid	Threitol	Arabinofuranose	Erythritol	Tromethamine	Aspartic Acid	5-Oxoproline	3-Hydroxyproline	4-Aminobutanoic Acid	2-Oxoglutaric Acid	Ornithine	Glutamic Acid	Phenylalanine	Homocysteine	Taurine	"2,8-Dihydroxyquinoline"	Asparagine	Ribitol	Unknown 16.6246	Putrescine	Unknown 17.1507	Glycerol-3-phosphate	Glutamine	Phosphorylethanolamine	Methionine	Citric Acid	Galacto-Hexodialdose	Cadaverine	Unknown 19.5708	Adenine	Fructose	Gluconolactone	Glucose	Unknown 20.7569	Sorbitol	Glucitol	Tyrosine	Myo-inositol_1	Maltose	Altrose	Gluconic Acid	Galactose oxime	Myo-inositol_2	Uric Acid	Adenosine	Inosine	Sucrose	Lactose
144	7	16	CL	7281	1.353961407	0.625138836	-0.624830197	1.662012446	-1.232225893	1.417754884	-0.785197292	2.002826951	3.451801963	-0.620251075	-0.934019307	-0.881572463	-1.076239893	1.925300998	-0.26574705	-0.584263599	-0.222929011	-0.747220984	0.960810394	-0.872983721	-0.098992892	-0.297740502	-0.119014775	-1.22809914	1.233418673	-0.515525929	0.210927257	-0.031560648	-0.709942815	-0.785594486	-0.582222982	-0.497928703	-0.365465681	-0.09888314	-0.081054471	-0.697575956	-0.264319576	-0.345017601	-0.653591201	-0.314220765	2.006546497	-0.667634038	-0.69048987	0.274573302	-0.653639962	-0.24596481	0.175583393	-0.592877781	-0.211526353	-1.168434428	0.19789882	-0.916131425	-0.473607592	-0.316149831	0.266291338	-0.81379053	-0.266077753	-0.601924869	-0.499183492	-0.07825053	-0.370732915	-0.838592421	-0.195058789	-0.858929265	0.869128275	0.317201837	-0.428256071	-0.69623487	0.003585934	-0.263309896	-0.473648421	-0.288719443	-0.790815375	-0.625671791	-0.050564812	0.865526446
145	7	18	CL	3619	0.069008195	-1.636359491	-0.364713728	0.078805986	0.872140423	0.107938819	0.535379251	2.303844026	1.611125779	-0.308688121	0.524710457	-0.518400739	-0.798738575	-0.663726426	-0.156229784	2.023794426	-0.492558302	0.596439167	-0.059996976	-1.102237467	0.270390239	1.600889715	-0.650259421	-1.057075839	0.19018855	-0.029534055	1.062759818	0.900291918	-1.137681144	0.928980951	-0.701422222	0.23044438	-0.337638553	0.228972723	0.413651283	0.847045739	-0.868005082	-0.296483867	0.81890233	0.865180504	-0.280215596	-0.799813617	-0.550432524	-0.219161215	0.538233666	0.344587367	1.267253978	-0.271226934	0.308055992	-0.066889844	0.586334309	-0.654431354	-0.009005267	-0.785116932	-0.418670434	0.323733573	-0.017283295	-0.280676979	-0.29610847	-0.367861687	-0.780349956	-1.192329869	-0.02829758	0.176627396	-0.743043592	0.143289152	-0.691128527	-0.715702527	-0.381570254	-0.496195343	-0.356336171	-0.436736827	-0.776882096	1.018593335	-0.935702056	0.739943377
146	7	20	CL	5415	-0.872784251	-1.50953237	-0.427695153	-0.84881166	-0.484563776	-0.780662281	-0.315255876	2.980193342	0.369642399	1.978298882	-0.687721213	-1.171384632	-0.280376464	-0.90478957	-0.701058678	-0.430549502	-0.201521257	-0.044776169	0.670625625	-0.155929685	-0.540122245	-0.212312187	-0.244233272	-1.013804815	-0.464400986	0.574777483	0.158216586	1.343539905	0.519169213	-0.448643514	-0.629328988	-0.33358445	-0.323003366	0.479392731	0.183635581	-0.73782836	0.257000448	0.477292043	-0.022556267	0.376031495	0.438937895	-0.848846441	-0.757676674	-0.532324313	-0.761928656	0.016783009	1.35988797	1.330622524	-0.127971642	1.680642566	0.782887304	1.242585029	-0.240784105	2.692910851	-0.386874709	1.099383909	-0.035223135	1.143086536	-0.538855116	-0.416125423	-0.60546473	-0.928546644	-0.15864865	-0.42459939	-0.098175618	0.340046693	-0.509539891	-0.491492169	-0.417073625	-0.440163482	-0.663245327	0.087559629	1.375153739	-0.88485014	-0.924673284	0.352253091
148	8	1	MD	1196	2.582057548	0.71429777	-0.642611425	3.797656368	-1.074610809	3.848094429	1.489315761	0.333196891	-0.371781297	0.856357959	0.032283729	-0.280653111	-0.280531006	-1.059090221	-1.191894541	0.079234463	-0.507105387	1.001837687	3.706924925	-0.994370819	-1.151480383	-1.098427591	0.549778799	-0.255001514	-0.70769359	-0.475198649	-0.681200548	-0.850731672	-0.167446463	1.487984152	-0.2770619	1.874851681	-0.498137384	0.194232489	-0.899051602	-1.021467819	0.29124361	-0.319230411	-0.052418094	0.557540246	-0.546592069	-0.726017898	-0.814820832	1.033289497	-0.883753615	-0.803625618	-0.861981609	1.157589337	-1.027060454	-0.474742006	-0.727602774	0.707049997	-1.615585026	1.251330344	-0.41802007	2.610978648	-1.219588399	-0.602890955	-0.906663655	-0.50745532	-0.820458072	-0.813500744	-0.179469332	-0.886253344	-0.890648655	0.018118525	-0.632842528	-0.515441156	-0.46601702	-0.567328557	0.27339759	-0.725583879	-0.838870884	-0.49962973	-0.845141783	2.600934433
149	8	3	MD	5078	0.679044428	0.114306034	-0.67914397	0.522206196	-0.44306651	0.720294767	-0.1929107	0.771769422	-0.941022169	-0.245786035	1.707563139	-0.887405324	-0.810303426	-1.148773632	-1.050199132	0.202926233	-0.705119197	0.717825045	-0.777649562	-0.210553909	-0.70058578	-0.575809696	0.007676993	-0.751597005	-0.595732169	-1.169977595	0.518571332	0.060222022	0.669506446	0.3232287	-0.334804452	-0.245610864	-0.51369259	-0.021784988	-0.789115801	-0.558207934	-0.806559136	0.789006543	-0.644858468	-0.228909725	-0.693905234	-1.17791627	-0.847846017	-0.521655298	-0.49590477	-0.700854516	-0.33906378	1.177776856	-1.31352985	-0.437451169	-0.325027255	0.55435078	-1.402948226	1.059672437	-0.428273739	0.727817064	-1.174376763	-0.597388343	0.140523559	-0.214645453	0.091171931	-0.445545759	-0.235829434	-0.799536992	-0.795212792	-0.584314504	-0.038011729	0.152937758	-0.139180052	-0.169122721	-0.289058336	-0.489390821	0.374697078	-1.022256574	0.336624412	0.22293855
151	8	7	MD	6484	0.122710305	0.26360996	-0.57587762	0.105933451	-1.035040867	0.331639559	-0.349363882	0.450644878	-0.515069985	0.010800906	0.378276367	-0.563128808	-0.661028236	-0.670722094	-0.787570137	0.421543489	0.949747974	-0.0920134	-0.345873838	-1.156577007	-1.064100891	-1.232714059	-0.369983942	-0.218248202	-0.974187674	-0.625053436	-0.930175094	-0.578704005	-0.962858729	0.098439197	-0.461218882	-0.237383021	-0.483721327	-0.829597394	-0.698712898	-1.178093934	-0.397272206	-0.080936985	0.538123858	-0.878185817	1.923125414	-0.610928663	-0.862651906	0.081869151	-0.965902579	-0.222067736	-0.11106802	2.27258904	-0.219934862	0.324790326	-0.398615269	1.144825913	-0.213825983	0.855607919	-0.263927784	2.383683068	-0.293011701	0.152904228	-0.35534667	-0.504847344	-0.31417233	-0.382534107	-0.13129741	-0.638541071	3.300699917	-0.769490803	-0.290434411	0.07833682	-0.381161232	-0.368053629	-0.753058216	-0.767708062	-0.737800766	0.823831599	-0.785545648	0.64563916
152	8	9	MD	9587	3.195437529	-1.60365997	-0.746270005	2.918845193	0.460504071	2.91255766	-0.338117522	0.354302302	2.401760765	0.613237684	0.540616617	-0.984385604	-0.286152605	-0.096509607	0.286026077	1.155579001	1.235339877	0.095989443	2.097070458	-0.912088252	-0.016297681	-0.169737229	-0.076749102	-0.693723272	0.411826194	-0.182378166	-0.511667048	-0.394780081	-0.593004704	0.079106594	-0.774776571	-0.018718454	-0.486540012	-0.013149038	-0.807836671	-0.342311401	-0.489645812	0.130124049	0.112672828	0.148023127	-0.322364574	-0.527604886	-0.834031616	-1.301877044	0.7119731	-0.940487505	-0.1994518	2.06200714	-0.517625219	1.315095834	-0.339654106	0.431101316	-0.126130544	1.287844285	-0.713288476	1.244229434	-0.27361232	0.309324165	-0.716651772	-0.60909581	-0.785044417	-0.627142518	-0.28182982	-0.757590179	0.282011307	-0.045794121	-0.642838473	-0.55339546	-0.571714908	-0.535098328	-0.548717152	-1.081551146	-0.569944387	0.38972074	2.56082846	-1.02677403
153	8	11	MD	8509	-0.26100789	-1.719774578	0.47066347	-0.246475414	0.271058519	-0.222399631	0.435609713	0.747762763	-0.546862671	2.329486212	1.536414865	-0.451127398	0.01757654	-0.466127177	-0.632002896	0.47776316	-0.031174773	-0.364289036	-0.282889049	-0.311705703	0.250556848	0.036883405	0.160474498	-0.097044426	-0.44769379	0.026460607	0.258570838	0.005576899	-0.383572958	-0.034417751	0.280136039	-0.32981668	-0.477480846	0.850888993	-0.443618165	-0.214208702	-0.678776979	0.220131096	0.898323737	0.507202457	-0.594015565	-0.204997762	-0.785600518	0.462181137	0.883900449	-0.235372865	-0.071010164	0.571184515	-0.031689126	0.06310079	-0.171283945	0.753491983	-0.644619425	0.890815917	0.350598598	1.475196574	-0.270018152	0.303912551	-0.720293478	-0.523426981	-0.725583818	-0.450211086	-0.129081257	-0.477350266	-0.579152627	0.354296986	-0.595325622	-0.552704215	-0.452547932	-0.505990099	0.27778371	-0.513633701	-0.6989326	-0.230817945	-0.944629547	0.781429277
155	8	15	MD	5044	0.529556091	0.690166349	-0.60628233	1.246800468	-0.999591538	1.881993071	0.618357362	0.583892766	2.275590709	-0.794457028	-0.927711608	-0.467558015	-0.923228508	0.612130428	-0.040904079	0.59077297	0.70338226	2.298682838	2.352488706	-0.871635617	0.157861955	0.025911908	-0.840206635	0.624925281	0.006501304	1.52829162	2.97361649	0.345095451	-0.696362409	0.69614292	-0.344760219	1.058537418	-0.491660073	-0.483635511	0.209415621	-0.199542311	0.564695991	0.171399617	-0.732891759	-0.523623484	0.21414082	-0.732232326	-0.582390456	-0.509823563	1.422582626	-0.509737881	1.307777669	0.166043385	-0.828012402	-0.414773483	1.454828256	-0.317756791	-0.586219546	0.627716626	-0.471149622	0.546986439	-0.50376717	1.803833553	0.490467537	-0.634607963	-0.797254909	-1.322201484	0.003731476	0.641915973	0.523090005	4.095819232	-0.600751024	-0.849262299	-0.579342125	-0.509392721	1.126973073	0.140381845	0.19432054	1.019044424	-0.897608495	-1.190627245
157	8	19	MD	7066	-0.105305158	0.08315099	-0.462890097	-0.418357199	-0.502742002	0.162268158	-0.546430638	0.225444902	-0.715926624	1.855805103	0.205223984	-0.879589669	-0.073697337	-0.689917779	-0.847048023	0.036553576	-0.594090808	-0.525655149	0.526075803	-0.698914715	-0.789379582	-0.017108128	-0.042291307	-0.390925639	-1.516081937	-0.60592294	-0.371895295	0.311708997	-0.310132024	-0.352033069	-0.389867591	-0.634105451	-0.47517721	-0.3627748	-0.794719073	-0.815009792	-0.982883	-0.301970815	0.076708943	0.100051468	-0.913942635	-0.591716207	-0.694943737	-0.545948446	-0.355181436	-0.721556263	-0.494267012	0.384665414	-0.998131832	0.2089471	-0.62676524	0.259000496	-1.26493134	0.371088266	0.301951076	-0.137230399	-1.091374206	0.078108391	-1.10959509	-0.571810376	-0.930710154	-0.755736921	-0.24048876	-0.864561303	-1.133873845	-0.444799793	-0.752124343	-0.765854439	-0.526511465	-0.587123215	-0.375898251	-0.313284823	-0.68466946	0.241521371	-0.57135145	-0.78871253
158	8	2	CL	6990	-0.734762494	0.480123493	-0.658481233	-0.84225733	-1.041928079	-0.871559485	-0.264071273	0.579575625	1.556926433	1.646965839	-0.650164578	-0.135357752	-0.400454932	0.808401821	0.708403233	-1.088794629	-0.10757867	-0.587164733	-0.981476547	-1.354093947	0.93358213	-1.362360301	-0.413281243	-0.556565015	1.223032035	0.268363283	-0.118457081	0.855718869	-0.948567445	-0.418792853	-0.471163929	-0.269867503	-0.504045921	-0.576667842	0.045204685	-0.788369557	-0.745338421	-0.010055302	0.499446124	-0.524395818	0.670354314	0.048787185	-0.767195129	-0.283616722	1.696412328	-0.154592885	1.70883401	1.0301778	0.296789638	1.686193339	1.790942142	2.628926766	0.291361764	0.484803257	-0.439880323	0.761480218	0.259160999	2.918120664	-1.158216516	-0.63465924	-0.949059064	-1.053590003	-0.201511697	-0.942243921	1.514319775	0.683568155	-0.788803682	-0.684477712	-0.493059987	-0.60950747	0.01472156	0.089898558	-0.263433002	-0.351839399	-0.929044803	-1.013339439
159	8	4	CL	7495	0.718193744	0.641812821	-0.523429716	0.87413013	-1.254470763	0.87974447	-0.529614349	0.377310156	0.821633805	1.085446713	0.043167381	-0.250254435	-0.598250511	0.03203043	-1.006018094	-0.80094116	-0.505215997	-0.366909393	0.065875208	-1.334148682	-0.403590656	-1.114842429	-0.620700272	-0.267528391	-0.45470115	-0.112439716	-1.229068571	0.083167659	-0.524550882	-0.678713436	-0.602260362	-0.608060117	-0.495614094	-0.279527443	-0.044536393	-0.800764055	-0.446226386	0.172467742	-0.155148337	-0.475794715	-0.896285929	-0.690219877	-0.822745481	-0.700924227	0.272027923	-0.654230999	0.546467464	1.056395777	-0.38337839	0.834800777	0.726102271	0.677453816	-0.6499048	2.278538746	-0.513757776	0.098410396	-0.812278168	0.321769031	-0.215763669	-0.112175641	0.048614834	-0.266754767	-0.223025875	-0.845567651	-0.398489236	1.171192217	-0.044876801	0.261362704	0.021280726	-0.21489545	-0.274328181	0.054603463	-0.941459825	-1.154558352	0.714839528	-0.256841196
160	8	6	CL	6803	-0.410641406	0.610393114	0.053490131	-0.552152484	-0.62639464	-0.377192389	0.271933441	0.481465198	0.052590204	-0.254827615	-0.69975488	0.206061082	-0.363693729	0.217099926	0.310135866	-0.688147154	1.591261365	-0.471121825	-0.558076015	-1.014295963	0.580137303	-0.851641718	-0.579377485	-0.430788746	1.807092826	0.688297087	1.138630115	1.201137685	-1.022804439	-0.563304081	-0.401243379	-0.349546462	-0.489876985	0.278645502	0.440268363	0.082697878	0.202078049	-0.413095075	0.517821545	-0.050399014	0.965775272	-0.356582832	-0.732254342	0.180169306	0.53722697	-0.398166814	1.78362657	0.17408335	-0.370576711	0.461222169	1.73258517	0.892791248	0.189303805	-0.437267284	3.342916573	0.497380413	0.025698032	-0.604916975	-0.963816773	-0.541995551	-0.929403625	-1.1048751	-0.208271289	-0.700499118	1.824308034	1.210894206	-0.775724167	-0.705200976	-0.483278699	-0.595092438	-0.379168805	-0.285090585	-0.75672085	-0.011324945	-0.90818672	-0.233159521
161	8	8	CL	7804	-0.28266619	-0.110200602	0.12388361	-0.085139201	-0.351322493	-0.052575405	-0.120116398	0.018329967	0.43747093	1.113281406	0.447208993	0.503568939	-0.595734472	0.222087036	0.362777712	-0.372724204	1.211373669	-0.358215127	-0.31038283	-0.917982184	-0.070041474	-0.627174476	-0.596268356	-0.660608648	0.936825213	0.458521193	-0.288000501	0.300139992	-0.649604887	-0.42888102	-0.343946244	-0.129306584	-0.483284686	0.403578932	0.576875244	-0.621229026	-0.695964075	-0.09540723	0.824033269	-0.039465098	-0.346601412	-0.148109469	-0.819966604	0.729527021	1.844798929	-0.498481737	1.849708752	0.858873756	0.233228489	1.14259527	2.032316183	0.244328415	-0.051170059	0.377165474	0.164020532	0.541520701	0.25646645	-0.597389136	-0.329121818	-0.511309448	-0.249914649	-0.022683197	-0.105715021	-0.440243026	1.089937873	0.211833266	-0.275856624	-0.070905854	-0.379171087	-0.29964271	-0.17246395	-0.260765549	-0.941271848	-0.322366052	0.095454821	0.593303884
163	8	12	CL	6407	-0.05041582	-1.366817536	0.353209918	-0.098538473	-0.631307895	-0.097672369	-0.589335585	0.420614077	0.790054012	0.639587694	-0.130134637	0.337174713	-0.36494015	1.34361586	-0.70678241	-0.984826789	-0.460867629	-0.417292285	-0.430476758	0.03485964	-0.635589383	-0.613091762	-0.696489689	-0.354269073	-0.588030318	0.247897313	-1.380820443	-0.094348041	-0.092269114	-0.519958646	-0.365082712	-0.122698604	-0.47449545	-0.021212411	0.237588094	-0.942452248	-0.8009442	0.476044522	1.110097352	-1.079318593	0.065506498	-0.727197026	-0.825978902	-0.295146326	0.350409597	-0.203333812	1.709881048	1.678851541	-0.622346658	0.492709037	1.493062438	1.44038241	-0.45145876	0.551476727	-0.346044432	0.748991286	-0.589252923	0.311001496	0.256522105	-0.03670837	0.144342189	0.039614474	-0.095654266	-0.413438653	-0.366919411	0.2775472	0.016177791	0.247859576	0.059017512	-0.095327187	-0.200068714	0.251439969	0.161329918	-0.962973597	-0.192032408	0.200975893
164	8	14	CL	8189	-0.355303771	0.750740702	-0.747148531	-0.548682547	-0.716316323	-0.442829891	0.068294315	0.465665008	3.132731542	0.70926262	-1.057686449	-0.112374063	-0.247129603	2.756682076	-0.107646651	-0.592018188	0.30862627	-0.154260891	-0.680916657	-0.905008797	0.909922229	-0.917288973	-0.322354342	-0.753676084	0.856457817	1.421849626	0.367605398	0.59530092	-0.628271206	-0.621627537	-0.525718894	-0.330693713	-0.485211968	-0.307397318	0.15016884	-0.995853918	0.376412899	-0.923260343	0.597932635	-0.167250376	0.733367373	-0.326312007	-0.722955748	-0.506003834	0.230824644	0.607028725	1.635742056	0.500141012	0.21872689	0.292618999	1.587996339	0.441122598	0.173142819	0.341198542	-0.06335079	0.796032395	0.131144302	-0.605766296	-0.94946507	-0.26226782	-0.832736189	-0.8514909	-0.103927508	-0.72448179	1.148292467	0.403446889	-0.686783847	-0.61282734	-0.129927133	-0.547458508	0.139806155	0.424895466	0.991759902	-0.292696613	-0.900409875	0.298245319
165	8	16	CL	5004	3.265167615	0.253215639	-0.734961155	4.119185771	-0.201320828	4.208144148	-0.4219714	0.09602004	-0.149614239	2.007451816	0.354498145	-0.398381425	-0.181190284	-0.676508962	-0.824159955	0.170348946	-0.892366918	-0.981236401	4.249231515	-1.392651957	-0.775861735	0.24846687	-0.232079136	-0.757641149	-0.726960366	-0.149786086	-0.356760495	-0.228027253	-1.175335335	-0.153641756	-0.620839775	-0.425216031	-0.492968	-0.555252698	-0.541063834	-1.062433025	-0.891727261	-1.0335884	0.474413215	0.449209138	-1.027871969	-0.785633296	-0.736691407	-0.05209105	0.504741445	-0.456977726	0.070995727	0.227020701	-0.558878587	0.050273223	-0.010689441	-0.045346161	-0.698096889	0.137638283	-0.011644835	0.46745078	-0.797866505	-0.607182145	1.199611246	0.677082347	0.991315819	-0.525091307	-0.074707413	0.096933946	-0.870524331	-0.287867721	0.632951688	0.456602008	0.863162215	0.5580631	-0.414019956	0.631036378	-0.701810381	0.440919668	1.878690922	1.416561021
166	8	18	CL	4766	5.249206645	1.77506784	-0.261693934	4.659796167	-1.235743005	5.01769991	-0.199002708	0.971369788	-0.85510233	-0.827187086	-0.652991517	-0.398730538	-1.094133689	-1.232081031	-0.980832197	-1.256461618	-0.769604717	4.065624783	4.46939005	1.604326369	-0.245200311	0.307649526	-0.127549023	-0.477506292	-0.633948038	0.081833075	1.738200754	-0.136924825	1.857876883	0.791394157	-0.27490077	0.658893363	-0.476390078	-0.236254913	-0.661983351	-0.570146454	0.455330036	2.353141732	-1.184360336	-1.343968378	-1.17689014	-1.304527664	-0.769806863	0.460699957	-0.924842932	-0.923144007	0.241975647	-0.261551923	-1.351639697	-1.096828518	-0.034284919	-0.840563946	-1.384710615	0.215588355	-0.531931473	0.449139225	-1.44888828	-0.579523616	0.536119146	-0.532954751	0.191899441	-0.697149421	-0.205938241	-0.801087135	-0.955243693	3.036613089	-0.198219189	-0.643865849	-0.380245702	0.098952951	0.254343681	0.731118041	0.178418029	-0.439884495	2.087189853	0.809962282
167	8	20	CL	8449	0.766979725	-0.997608827	-0.714408006	0.527245899	-1.028178993	0.660404686	-0.424991259	0.112844331	0.909476679	-0.826002721	-0.117886492	0.181878748	-1.186272353	-0.570962401	-0.07643465	0.091278247	0.057369008	-0.242712391	-0.667532849	-1.129516532	-0.273224348	0.192863131	-0.839658034	-0.866851046	-0.691070864	0.126313133	0.662616677	0.448004543	-0.861621314	0.169119502	-0.445710949	0.415226511	-0.493450974	-0.860433577	-0.758239691	-1.355837783	-0.72233226	-0.305859667	-1.221032182	-0.950645159	0.078226519	-0.856861013	-0.704868752	-0.217007959	-1.262317573	-0.441197808	-0.432993563	-0.303538971	-0.519495455	-0.809656853	-0.297088801	-0.772558771	-0.640567915	-0.591200612	-0.013760545	-0.142123344	-0.474753143	0.183828028	-0.271397593	-0.289908971	-0.276233584	-0.470870945	-0.049588163	-0.286207553	0.608662357	0.808286346	-0.364351719	-0.638953591	-0.215979522	-0.215448071	0.146162197	-0.900111126	0.433118875	0.097993802	0.291974858	1.980660558
169	9	1	MD	4655	0.422182141	0.677432551	-0.516396362	0.0267574	-0.147755065	0.066333132	-0.445971315	-0.377079755	-0.948708304	-0.810632653	1.532242726	-0.779126828	-1.133787882	-1.011401812	-0.665971102	0.785213937	0.231979897	1.958336993	-0.501806067	2.074910747	-0.510829905	0.284040588	0.17687566	0.216342029	-0.024695236	-0.669721227	0.003587793	1.423109176	0.920330003	0.292404063	2.957972556	-0.025403359	-0.554192286	0.14303634	-1.030006872	0.017830018	-0.129364182	0.969743623	-0.759936886	-0.706459345	-0.15919128	-0.937274643	-0.767815999	0.952010574	-1.379110011	0.158164386	-0.734981568	-0.531904541	-0.858004455	-0.605992442	-0.954493443	-0.363648323	-0.8044407	0.323232309	0.657205453	-0.1159478	-0.575455776	0.7615404	0.751616857	0.379017027	0.817741872	-0.421117354	-0.114924391	-0.347830211	0.143884506	-0.602327658	0.392377099	0.074780866	0.320209255	0.288285975	-0.878421944	-0.833466146	-0.672725463	0.678460601	-0.864018875	0.656067816
170	9	3	MD	3433	0.073543016	0.36844317	0.116863967	-0.318450526	0.688217424	-0.321497835	-0.821210935	0.350994524	-0.55350622	-0.817587344	-0.082084943	1.27459627	-0.586817724	-0.665897264	-0.323138619	-0.523495767	-0.743653158	-0.670280637	-0.510751597	-0.303609731	-0.323176446	1.534880718	-0.253940377	-0.1014867	-0.357977252	-0.653405093	-0.097366967	1.034290749	-0.655017626	-0.249986691	-0.392143633	-0.285455577	-0.553028144	-0.250925801	-0.88167516	-0.342594089	-0.740395898	-0.673075928	-0.488140426	-0.258778302	-0.972643033	-1.175541611	-0.436312698	-0.801306511	-1.076621284	-0.480650523	-0.76182556	-0.709638978	-0.955055246	-0.654000921	-0.958729713	-1.063659637	-1.198118654	-0.765501576	0.754259362	0.520318373	-1.276194613	0.099298858	2.999774524	1.046280141	2.810904651	-0.180418596	-0.108323848	0.329161636	-0.088274174	-0.098242671	2.347527035	1.048845084	0.792043658	2.54999569	-0.425865987	0.257152252	-0.656427084	0.580661117	2.09257031	1.168657245
171	9	5	MD	4872	-0.855644106	0.362265792	-0.164480154	-0.956369059	0.389647413	-0.991646578	-0.257294107	0.699742979	0.269483387	-0.836927652	0.458073188	-0.311385185	-0.912652892	-0.847871631	-0.621900997	0.682886087	-0.620822588	0.607863907	-0.971151378	3.247412656	0.193283406	0.763511554	-0.623764576	0.749894149	-0.615027796	-0.124042569	-0.490054447	1.652480783	2.164159526	-0.574598354	1.831594235	-0.167253084	-0.555920665	0.671607662	-0.954423765	0.409738878	0.119589461	0.551257143	-0.593539244	-0.391894576	-0.543765162	-0.933036775	-0.615636845	-0.461472746	-1.110216992	-0.438354882	-0.728929328	-0.131439003	-0.789212094	-0.710581127	-0.968108768	-0.825863692	-0.800543993	0.852635336	-0.545477233	1.974980022	-0.836848867	-0.579552931	0.687408035	-0.530730772	0.455664556	-0.7256896	-0.158044078	-0.286288091	-0.438590801	-0.785742292	0.125788936	-0.131189256	-0.443713295	0.109985628	-0.399213961	0.753745007	-0.907283401	0.114551473	-0.873454726	1.098583814
172	9	7	MD	5541	0.620911855	-0.688087574	-0.314514611	-0.011446975	0.179498479	0.073747849	-0.161652915	0.021362001	-0.65271058	-0.799122181	-0.504732894	-0.106047127	-0.908634509	-0.349436325	0.423523365	0.605741362	0.451608658	0.017908515	-0.69280987	-0.030888501	0.83872415	0.381724112	0.004855537	-0.085028352	0.08088302	0.142321915	-0.013928905	1.261372008	-0.440578922	-0.037861113	-0.032346842	-0.271114658	-0.547646058	0.078169853	-0.769995228	0.673229705	-0.034818721	-0.518082444	-0.506245697	0.337095622	0.274440169	-0.660026129	-0.454381554	-0.324311676	-0.661267684	-0.024405031	-0.432680966	-0.271959372	-0.078659349	-0.340750532	-0.826688496	-0.649094628	-0.299817671	-0.080433547	1.147475714	0.470961464	-0.28168307	1.678892305	0.514123444	-0.236175544	0.529550864	-0.618859121	-0.104956849	-0.112933501	0.916064433	0.324525138	0.34371183	0.093489602	-0.148792967	0.139538493	0.238086037	0.86062668	-0.879669035	-0.1225354	0.11324334	0.540054599
173	9	9	MD	4988	0.620129183	0.940283207	-0.393414396	0.457866366	-0.938420347	0.444658488	-1.127115373	0.674570962	-1.015793526	-0.821187735	1.057654237	0.069577084	-1.17778753	-0.101893354	0.456628826	0.624106405	-0.403395324	-0.653451947	0.229387889	-0.657034303	-0.405270732	-0.405128329	-0.557499472	-0.377730018	-0.522164241	-1.903227702	-0.847990425	1.020873306	-0.474691207	-0.511294392	2.988523856	-0.513285475	-0.54043954	-1.014664439	-1.309737669	0.001328612	-0.797125715	0.546671117	-0.801906946	-0.853641275	-0.464660865	-1.031607613	-0.662704239	-0.660434834	-1.096870021	-0.85399461	-1.396607126	0.387851778	-0.944565429	0.134535419	-1.515163244	-0.799100771	-1.095842996	-0.51659902	6.381178646	2.93335129	-1.061567461	-0.597354613	4.186768523	4.796534376	4.255620378	-0.442223513	0.178116504	-0.016394162	0.896762832	-1.007858778	5.476123055	3.349094584	4.732718462	7.129969414	-0.274240723	-0.775050405	-0.663677699	0.439378014	1.526326454	1.387627498
174	9	11	MD	4391	1.042036996	-0.004342135	-0.128666794	-0.19482596	-0.740807211	-0.216738691	-0.398020344	0.479410037	-0.666739865	-0.837180993	0.061413652	-0.314779551	-1.031137613	-0.909580349	-0.707051052	-0.004050376	-1.161664687	0.180858665	-0.53332551	1.581081481	-0.123428296	0.82577657	-0.458426853	-0.069381538	-0.662632051	-0.923018298	-0.235052576	-0.062887457	0.717049896	-0.326201879	1.809408339	-0.56504768	-0.534199644	-0.255639436	-1.204768461	-0.120456567	-0.930096401	1.576469828	-1.191344716	-0.99286224	-0.744876332	-1.254555503	-0.726906829	0.590959302	-1.21275231	-0.685405628	-1.206514403	-0.671681175	-1.323008387	-1.054031025	-1.389669623	-1.124005939	-1.428509515	0.521679307	1.24258897	0.35236964	-1.524139163	-0.595251716	1.61713034	0.625509318	1.437207379	-0.375804245	-0.253587469	-0.779117748	-0.651398931	-0.561312686	0.837849093	-0.222691105	0.523180746	1.183172285	-1.127025768	0.151790465	-0.732648168	-0.046965175	1.995498397	0.40567857
